sumlev,region,division,state,county,stname,ctyname,census2010pop,estimatesbase2010,popestimate2010,popestimate2011,popestimate2012,popestimate2013,popestimate2014,popestimate2015,popestimate2016,npopchg_2010,npopchg_2011,npopchg_2012,npopchg_2013,npopchg_2014,npopchg_2015,npopchg_2016
50,2,4,31,017,Nebraska,Brown County,3145,3143,3149,3085,3025,2925,2944,2943,2960,6,-64,-60,-100,19,-1,17
50,2,4,31,019,Nebraska,Buffalo County,46102,46102,46178,46832,47626,48030,48238,48732,49383,76,654,794,404,208,494,651
50,2,4,31,021,Nebraska,Burt County,6858,6858,6846,6793,6684,6583,6575,6581,6546,-12,-53,-109,-101,-8,6,-35
50,2,4,31,023,Nebraska,Butler County,8395,8395,8375,8308,8309,8311,8248,8104,8052,-20,-67,1,2,-63,-144,-52
50,2,4,31,025,Nebraska,Cass County,25241,25241,25264,25269,25156,25365,25502,25523,25767,23,5,-113,209,137,21,244
50,2,4,31,027,Nebraska,Cedar County,8852,8852,8819,8780,8763,8681,8603,8568,8671,-33,-39,-17,-82,-78,-35,103
50,2,4,31,029,Nebraska,Chase County,3966,3966,3964,4004,4036,3988,3990,3986,3937,-2,40,32,-48,2,-4,-49
50,2,4,31,031,Nebraska,Cherry County,5713,5713,5704,5742,5729,5774,5741,5829,5832,-9,38,-13,45,-33,88,3
50,2,4,31,033,Nebraska,Cheyenne County,9998,9998,9971,9979,10062,10066,10116,10156,10051,-27,8,83,4,50,40,-105
50,2,4,31,035,Nebraska,Clay County,6542,6539,6541,6475,6409,6374,6308,6311,6163,2,-66,-66,-35,-66,3,-148
50,2,4,31,037,Nebraska,Colfax County,10515,10515,10536,10580,10559,10424,10557,10541,10414,21,44,-21,-135,133,-16,-127
50,2,4,31,039,Nebraska,Cuming County,9139,9139,9155,9143,9098,9008,9021,9130,9016,16,-12,-45,-90,13,109,-114
50,2,4,31,041,Nebraska,Custer County,10939,10943,10915,10869,10788,10787,10735,10802,10807,-28,-46,-81,-1,-52,67,5
50,2,4,31,043,Nebraska,Dakota County,21006,21006,21035,20841,20795,20848,20666,20713,20465,29,-194,-46,53,-182,47,-248
50,2,4,31,045,Nebraska,Dawes County,9182,9182,9175,9232,9179,9118,9092,9041,8979,-7,57,-53,-61,-26,-51,-62
50,2,4,31,047,Nebraska,Dawson County,24326,24326,24334,24303,24064,24083,23990,23845,23640,8,-31,-239,19,-93,-145,-205
50,2,4,31,049,Nebraska,Deuel County,1941,1941,1938,1969,1972,1929,1935,1924,1873,-3,31,3,-43,6,-11,-51
50,2,4,31,051,Nebraska,Dixon County,6000,6000,5977,6013,5908,5821,5767,5789,5762,-23,36,-105,-87,-54,22,-27
50,2,4,31,053,Nebraska,Dodge County,36691,36685,36661,36954,36648,36598,36714,36676,36757,-24,293,-306,-50,116,-38,81
50,2,4,31,055,Nebraska,Douglas County,517110,517116,518675,524557,531307,537483,543312,549168,554995,1559,5882,6750,6176,5829,5856,5827
50,2,4,31,057,Nebraska,Dundy County,2008,2008,2008,1980,1994,1974,1884,1800,1831,0,-28,14,-20,-90,-84,31
50,2,4,31,059,Nebraska,Fillmore County,5890,5890,5876,5836,5731,5664,5638,5628,5720,-14,-40,-105,-67,-26,-10,92
50,2,4,31,061,Nebraska,Franklin County,3225,3225,3232,3215,3189,3086,3075,3015,3014,7,-17,-26,-103,-11,-60,-1
50,2,4,31,063,Nebraska,Frontier County,2756,2756,2756,2732,2735,2716,2710,2617,2621,0,-24,3,-19,-6,-93,4
50,2,4,31,065,Nebraska,Furnas County,4959,4959,4952,4932,4899,4845,4870,4849,4787,-7,-20,-33,-54,25,-21,-62
50,2,4,31,067,Nebraska,Gage County,22311,22311,22296,21953,21745,21818,21666,21863,21799,-15,-343,-208,73,-152,197,-64
50,2,4,31,069,Nebraska,Garden County,2057,2057,2080,2050,1969,1909,1913,1927,1930,23,-30,-81,-60,4,14,3
50,2,4,31,071,Nebraska,Garfield County,2049,2049,2041,1989,1984,2014,1987,2021,2011,-8,-52,-5,30,-27,34,-10
50,2,4,31,073,Nebraska,Gosper County,2044,2044,2045,1950,2032,1961,1952,1968,1971,1,-95,82,-71,-9,16,3
50,2,4,31,075,Nebraska,Grant County,614,614,613,631,616,621,617,637,641,-1,18,-15,5,-4,20,4
50,2,4,31,077,Nebraska,Greeley County,2538,2538,2541,2532,2455,2477,2475,2431,2399,3,-9,-77,22,-2,-44,-32
50,2,4,31,079,Nebraska,Hall County,58607,58607,58817,59587,60301,60752,61346,61422,61705,210,770,714,451,594,76,283
50,2,4,31,081,Nebraska,Hamilton County,9124,9114,9122,9074,9023,9100,9102,9179,9186,8,-48,-51,77,2,77,7
50,2,4,31,083,Nebraska,Harlan County,3423,3423,3417,3443,3419,3506,3479,3447,3473,-6,26,-24,87,-27,-32,26
50,2,4,31,085,Nebraska,Hayes County,967,960,954,978,942,966,928,927,897,-6,24,-36,24,-38,-1,-30
50,2,4,31,087,Nebraska,Hitchcock County,2908,2908,2895,2871,2883,2864,2878,2882,2825,-13,-24,12,-19,14,4,-57
50,2,4,31,089,Nebraska,Holt County,10435,10435,10449,10461,10404,10436,10401,10308,10250,14,12,-57,32,-35,-93,-58
50,2,4,31,091,Nebraska,Hooker County,736,736,735,742,712,730,727,733,708,-1,7,-30,18,-3,6,-25
50,2,4,31,093,Nebraska,Howard County,6274,6274,6268,6303,6302,6346,6357,6392,6429,-6,35,-1,44,11,35,37
50,2,4,31,095,Nebraska,Jefferson County,7547,7547,7516,7542,7533,7518,7301,7243,7177,-31,26,-9,-15,-217,-58,-66
50,2,4,31,097,Nebraska,Johnson County,5217,5217,5221,5199,5169,5133,5174,5187,5171,4,-22,-30,-36,41,13,-16
50,2,4,31,099,Nebraska,Kearney County,6489,6489,6484,6559,6518,6499,6591,6580,6552,-5,75,-41,-19,92,-11,-28
50,2,4,31,101,Nebraska,Keith County,8368,8368,8365,8223,8210,8121,8105,8062,8018,-3,-142,-13,-89,-16,-43,-44
50,2,4,31,103,Nebraska,Keya Paha County,824,824,821,824,798,798,802,803,791,-3,3,-26,0,4,1,-12
50,2,4,31,105,Nebraska,Kimball County,3821,3821,3820,3786,3779,3677,3709,3719,3679,-1,-34,-7,-102,32,10,-40
50,2,4,31,107,Nebraska,Knox County,8701,8701,8676,8592,8592,8570,8496,8526,8571,-25,-84,0,-22,-74,30,45
50,2,4,31,109,Nebraska,Lancaster County,285407,285407,286195,289945,293606,297489,302097,305705,309637,788,3750,3661,3883,4608,3608,3932
50,2,4,31,111,Nebraska,Lincoln County,36288,36288,36262,36046,36000,36024,35694,35618,35550,-26,-216,-46,24,-330,-76,-68
50,2,4,31,113,Nebraska,Logan County,763,763,770,770,774,763,751,776,772,7,0,4,-11,-12,25,-4
50,2,4,31,115,Nebraska,Loup County,632,628,626,613,599,581,584,582,591,-2,-13,-14,-18,3,-2,9
50,2,4,31,117,Nebraska,McPherson County,539,539,536,544,503,522,500,477,493,-3,8,-41,19,-22,-23,16
50,2,4,31,119,Nebraska,Madison County,34876,34876,34936,35007,35131,35231,35185,35065,35015,60,71,124,100,-46,-120,-50
50,2,4,31,121,Nebraska,Merrick County,7845,7855,7856,7736,7802,7792,7761,7780,7828,1,-120,66,-10,-31,19,48
50,2,4,31,123,Nebraska,Morrill County,5042,5042,5038,4927,4873,4867,4845,4844,4787,-4,-111,-54,-6,-22,-1,-57
50,2,4,31,125,Nebraska,Nance County,3735,3735,3733,3736,3708,3599,3558,3596,3576,-2,3,-28,-109,-41,38,-20
50,2,4,31,127,Nebraska,Nemaha County,7248,7248,7247,7268,7193,7169,7145,7025,6971,-1,21,-75,-24,-24,-120,-54
50,2,4,31,129,Nebraska,Nuckolls County,4500,4500,4506,4447,4427,4385,4356,4327,4265,6,-59,-20,-42,-29,-29,-62
50,2,4,31,131,Nebraska,Otoe County,15740,15740,15765,15801,15763,15780,15870,15957,16081,25,36,-38,17,90,87,124
50,2,4,31,133,Nebraska,Pawnee County,2773,2773,2770,2781,2776,2719,2685,2644,2652,-3,11,-5,-57,-34,-41,8
50,2,4,31,135,Nebraska,Perkins County,2970,2970,2980,2946,2937,2897,2885,2939,2898,10,-34,-9,-40,-12,54,-41
50,2,4,31,137,Nebraska,Phelps County,9188,9188,9187,9171,9229,9206,9196,9284,9266,-1,-16,58,-23,-10,88,-18
50,2,4,31,139,Nebraska,Pierce County,7266,7266,7253,7189,7169,7161,7193,7212,7159,-13,-64,-20,-8,32,19,-53
50,2,4,31,141,Nebraska,Platte County,32237,32237,32297,32464,32602,32547,32705,32799,32861,60,167,138,-55,158,94,62
50,2,4,31,143,Nebraska,Polk County,5406,5406,5388,5344,5287,5251,5279,5192,5203,-18,-44,-57,-36,28,-87,11
50,2,4,31,145,Nebraska,Red Willow County,11055,11055,11052,11011,11013,11010,10849,10828,10722,-3,-41,2,-3,-161,-21,-106
50,2,4,31,147,Nebraska,Richardson County,8363,8363,8362,8353,8302,8143,8159,8082,8060,-1,-9,-51,-159,16,-77,-22
50,2,4,31,149,Nebraska,Rock County,1526,1528,1512,1429,1375,1395,1413,1380,1390,-16,-83,-54,20,18,-33,10
50,2,4,31,151,Nebraska,Saline County,14200,14200,14224,14357,14474,14357,14337,14279,14331,24,133,117,-117,-20,-58,52
50,2,4,31,153,Nebraska,Sarpy County,158840,158840,159761,162674,165886,169410,172293,175690,179023,921,2913,3212,3524,2883,3397,3333
50,2,4,31,155,Nebraska,Saunders County,20780,20780,20859,20885,20832,20915,20927,21017,21038,79,26,-53,83,12,90,21
50,2,4,31,157,Nebraska,Scotts Bluff County,36970,36970,37073,36933,36921,36870,36480,36300,36422,103,-140,-12,-51,-390,-180,122
50,2,4,31,159,Nebraska,Seward County,16750,16750,16798,16736,16981,17077,17101,17122,17284,48,-62,245,96,24,21,162
50,2,4,31,161,Nebraska,Sheridan County,5469,5469,5455,5383,5350,5236,5263,5214,5234,-14,-72,-33,-114,27,-49,20
50,2,4,31,163,Nebraska,Sherman County,3152,3152,3149,3143,3125,3109,3079,3085,3054,-3,-6,-18,-16,-30,6,-31
50,2,4,31,165,Nebraska,Sioux County,1311,1311,1313,1326,1322,1325,1310,1263,1242,2,13,-4,3,-15,-47,-21
50,2,4,31,167,Nebraska,Stanton County,6129,6129,6133,6194,6105,6090,6063,5908,5944,4,61,-89,-15,-27,-155,36
50,2,4,31,169,Nebraska,Thayer County,5228,5228,5220,5174,5156,5189,5223,5145,5101,-8,-46,-18,33,34,-78,-44
50,2,4,31,171,Nebraska,Thomas County,647,647,650,688,692,700,688,686,716,3,38,4,8,-12,-2,30
50,2,4,31,173,Nebraska,Thurston County,6940,6940,6970,6905,6917,6870,6962,7069,7127,30,-65,12,-47,92,107,58
50,2,4,31,175,Nebraska,Valley County,4260,4260,4262,4248,4231,4197,4211,4153,4184,2,-14,-17,-34,14,-58,31
50,2,4,31,177,Nebraska,Washington County,20234,20234,20277,20257,20293,20223,20297,20273,20603,43,-20,36,-70,74,-24,330
50,2,4,31,179,Nebraska,Wayne County,9595,9595,9609,9460,9513,9428,9397,9365,9365,14,-149,53,-85,-31,-32,0
50,2,4,31,181,Nebraska,Webster County,3812,3812,3815,3766,3753,3667,3668,3635,3603,3,-49,-13,-86,1,-33,-32
50,2,4,31,183,Nebraska,Wheeler County,818,818,824,815,795,759,766,753,776,6,-9,-20,-36,7,-13,23
50,2,4,31,185,Nebraska,York County,13665,13665,13654,13760,13828,13853,13915,13822,13794,-11,106,68,25,62,-93,-28
40,4,8,32,000,Nevada,Nevada,2700551,2700691,2703284,2718379,2752565,2786464,2833013,2883758,2940058,2593,15095,34186,33899,46549,50745,56300
50,4,8,32,001,Nevada,Churchill County,24877,24877,24806,24606,24333,24049,24000,24159,24198,-71,-200,-273,-284,-49,159,39
50,4,8,32,003,Nevada,Clark County,1951269,1951269,1953216,1966295,1995815,2025096,2064899,2109289,2155664,1947,13079,29520,29281,39803,44390,46375
50,4,8,32,005,Nevada,Douglas County,46997,46997,47026,47031,46973,47015,47492,47628,48020,29,5,-58,42,477,136,392
50,4,8,32,007,Nevada,Elko County,48818,48942,49074,49510,51070,52464,52648,51796,52168,132,436,1560,1394,184,-852,372
50,4,8,32,009,Nevada,Esmeralda County,783,784,782,759,770,831,811,807,790,-2,-23,11,61,-20,-4,-17
50,4,8,32,011,Nevada,Eureka County,1987,1987,1993,1982,1996,2056,1988,2027,1917,6,-11,14,60,-68,39,-110
50,4,8,32,013,Nevada,Humboldt County,16528,16525,16592,16634,17068,17336,17209,17002,16842,67,42,434,268,-127,-207,-160
50,4,8,32,015,Nevada,Lander County,5775,5775,5784,5844,5931,6056,5966,5879,5702,9,60,87,125,-90,-87,-177
50,4,8,32,017,Nevada,Lincoln County,5345,5345,5359,5263,5338,5211,5122,5048,5055,14,-96,75,-127,-89,-74,7
50,4,8,32,019,Nevada,Lyon County,51980,51980,52070,51463,51087,51267,51613,52339,53179,90,-607,-376,180,346,726,840
50,4,8,32,021,Nevada,Mineral County,4772,4771,4771,4622,4664,4548,4482,4452,4449,0,-149,42,-116,-66,-30,-3
50,4,8,32,023,Nevada,Nye County,43946,43945,43858,44043,43658,42922,42903,43086,43423,-87,185,-385,-736,-19,183,337
50,4,8,32,027,Nevada,Pershing County,6753,6753,6744,6640,6768,6847,6677,6599,6560,-9,-104,128,79,-170,-78,-39
50,4,8,32,029,Nevada,Storey County,4010,4010,3995,3951,3914,3876,3898,3967,4051,-15,-44,-37,-38,22,69,84
50,4,8,32,031,Nevada,Washoe County,421407,421427,422146,424885,428654,432897,438943,445460,453616,719,2739,3769,4243,6046,6517,8156
50,4,8,32,033,Nevada,White Pine County,10030,10030,10043,10113,9986,10004,9977,9815,9682,13,70,-127,18,-27,-162,-133
50,4,8,32,510,Nevada,Carson City,55274,55274,55025,54738,54540,53989,54385,54405,54742,-249,-287,-198,-551,396,20,337
40,1,1,33,000,New Hampshire,New Hampshire,1316470,1316461,1316872,1318473,1321182,1322687,1328743,1330111,1334795,411,1601,2709,1505,6056,1368,4684
50,1,1,33,001,New Hampshire,Belknap County,60088,60072,60100,60240,60339,60138,60278,60427,60779,28,140,99,-201,140,149,352
50,1,1,33,003,New Hampshire,Carroll County,47818,47833,47833,47763,47677,47512,47380,47222,47289,0,-70,-86,-165,-132,-158,67
50,1,1,33,005,New Hampshire,Cheshire County,77117,77117,77066,76915,76851,76598,76288,76089,75774,-51,-151,-64,-253,-310,-199,-315
50,1,1,33,007,New Hampshire,Coos County,33055,33052,32978,32490,32005,31981,32778,32293,32039,-74,-488,-485,-24,797,-485,-254
50,1,1,33,009,New Hampshire,Grafton County,89118,89125,89117,89051,89230,89440,89465,88799,88888,-8,-66,179,210,25,-666,89
50,1,1,33,011,New Hampshire,Hillsborough County,400721,400720,401039,401774,402651,403308,405003,406015,407761,319,735,877,657,1695,1012,1746
50,1,1,33,013,New Hampshire,Merrimack County,146445,146444,146433,146733,146944,147243,147714,148094,148582,-11,300,211,299,471,380,488
50,1,1,33,015,New Hampshire,Rockingham County,295223,295214,295339,296001,297694,298706,300532,301640,303251,125,662,1693,1012,1826,1108,1611
50,1,1,33,017,New Hampshire,Strafford County,123143,123140,123213,124053,124612,124802,126218,126504,127428,73,840,559,190,1416,286,924
50,1,1,33,019,New Hampshire,Sullivan County,43742,43744,43754,43453,43179,42959,43087,43028,43004,10,-301,-274,-220,128,-59,-24
40,1,2,34,000,New Jersey,New Jersey,8791894,8791953,8803729,8841243,8873211,8899162,8925001,8935421,8944469,11776,37514,31968,25951,25839,10420,9048
50,1,2,34,001,New Jersey,Atlantic County,274549,274540,274757,275017,275604,275784,274715,273035,270991,217,260,587,180,-1069,-1680,-2044
50,1,2,34,003,New Jersey,Bergen County,905116,905117,906800,913717,919694,925497,931196,936010,939151,1683,6917,5977,5803,5699,4814,3141
50,1,2,34,005,New Jersey,Burlington County,448734,448738,449238,450555,451226,449939,451054,449675,449284,500,1317,671,-1287,1115,-1379,-391
50,1,2,34,007,New Jersey,Camden County,513657,513678,513597,513097,512906,511702,510670,510295,510150,-81,-500,-191,-1204,-1032,-375,-145
50,1,2,34,009,New Jersey,Cape May County,97265,97265,97267,96604,96460,95868,95417,94843,94430,2,-663,-144,-592,-451,-574,-413
50,1,2,34,011,New Jersey,Cumberland County,156898,156628,156598,157000,157071,156264,156346,155241,153797,-30,402,71,-807,82,-1105,-1444
50,1,2,34,013,New Jersey,Essex County,783969,784003,784664,786958,787579,789953,793443,795039,796914,661,2294,621,2374,3490,1596,1875
50,1,2,34,015,New Jersey,Gloucester County,288288,288575,288989,289737,290094,290408,291493,292106,292330,414,748,357,314,1085,613,224
50,1,2,34,017,New Jersey,Hudson County,634266,634274,636254,647983,657113,664163,669604,673765,677983,1980,11729,9130,7050,5441,4161,4218
50,1,2,34,019,New Jersey,Hunterdon County,128349,127364,127357,127228,126492,126221,125762,125390,124676,-7,-129,-736,-271,-459,-372,-714
50,1,2,34,021,New Jersey,Mercer County,366513,367517,367997,368044,370087,371506,371688,371199,371023,480,47,2043,1419,182,-489,-176
50,1,2,34,023,New Jersey,Middlesex County,809858,809867,811229,817143,823670,828714,833724,836079,837073,1362,5914,6527,5044,5010,2355,994
50,1,2,34,025,New Jersey,Monmouth County,630380,630423,630790,629815,628782,628486,627771,626775,625846,367,-975,-1033,-296,-715,-996,-929
50,1,2,34,027,New Jersey,Morris County,492276,492315,492873,495792,497310,498546,498376,498419,498423,558,2919,1518,1236,-170,43,4
50,1,2,34,029,New Jersey,Ocean County,576567,576548,577674,579038,580682,582978,585881,588791,592497,1126,1364,1644,2296,2903,2910,3706
50,1,2,34,031,New Jersey,Passaic County,501226,501624,502295,504031,505101,506391,508185,508398,507945,671,1736,1070,1290,1794,213,-453
50,1,2,34,033,New Jersey,Salem County,66083,66069,65983,66029,65627,64994,64522,63941,63436,-86,46,-402,-633,-472,-581,-505
50,1,2,34,035,New Jersey,Somerset County,323444,323428,324158,326716,328580,330962,332120,333015,333751,730,2558,1864,2382,1158,895,736
50,1,2,34,037,New Jersey,Sussex County,149265,148886,148832,148138,147033,145690,144841,143385,142522,-54,-694,-1105,-1343,-849,-1456,-863
50,1,2,34,039,New Jersey,Union County,536499,536439,537720,540487,544465,548112,551024,552949,555630,1281,2767,3978,3647,2912,1925,2681
50,1,2,34,041,New Jersey,Warren County,108692,108655,108657,108114,107635,106984,107169,107071,106617,2,-543,-479,-651,185,-98,-454
40,4,8,35,000,New Mexico,New Mexico,2059179,2059198,2064756,2077756,2083784,2085193,2083024,2080328,2081015,5558,13000,6028,1409,-2169,-2696,687
50,4,8,35,001,New Mexico,Bernalillo County,662564,662547,664109,669295,672685,674460,674829,674959,676953,1562,5186,3390,1775,369,130,1994
50,4,8,35,003,New Mexico,Catron County,3725,3729,3739,3715,3651,3580,3538,3459,3508,10,-24,-64,-71,-42,-79,49
50,4,8,35,005,New Mexico,Chaves County,65645,65651,65753,65646,65705,65861,65672,65529,65282,102,-107,59,156,-189,-143,-247
50,4,8,35,006,New Mexico,Cibola County,27213,27215,27314,27508,27316,27439,27303,27322,27487,99,194,-192,123,-136,19,165
50,4,8,35,007,New Mexico,Colfax County,13750,13750,13736,13614,13226,13039,12674,12387,12253,-14,-122,-388,-187,-365,-287,-134
50,4,8,35,009,New Mexico,Curry County,48376,48376,48959,49699,50690,50574,50969,50206,50280,583,740,991,-116,395,-763,74
50,4,8,35,011,New Mexico,De Baca County,2022,2022,2019,1972,1941,1893,1823,1831,1793,-3,-47,-31,-48,-70,8,-38
50,4,8,35,013,New Mexico,Doña Ana County,209233,209235,210203,212869,214162,213651,213536,213567,214207,968,2666,1293,-511,-115,31,640
50,4,8,35,015,New Mexico,Eddy County,53829,53829,53906,54045,54424,55599,56591,57611,57621,77,139,379,1175,992,1020,10
50,4,8,35,017,New Mexico,Grant County,29514,29514,29399,29393,29320,29241,28988,28564,28280,-115,-6,-73,-79,-253,-424,-284
50,4,8,35,019,New Mexico,Guadalupe County,4687,4687,4692,4651,4612,4549,4445,4364,4376,5,-41,-39,-63,-104,-81,12
50,4,8,35,021,New Mexico,Harding County,695,695,687,711,698,688,680,699,665,-8,24,-13,-10,-8,19,-34
50,4,8,35,023,New Mexico,Hidalgo County,4894,4895,4855,4840,4785,4616,4539,4414,4302,-40,-15,-55,-169,-77,-125,-112
50,4,8,35,025,New Mexico,Lea County,64727,64727,64623,65037,66182,68164,69707,70848,69749,-104,414,1145,1982,1543,1141,-1099
50,4,8,35,027,New Mexico,Lincoln County,20497,20497,20463,20394,20198,19979,19635,19391,19429,-34,-69,-196,-219,-344,-244,38
50,4,8,35,028,New Mexico,Los Alamos County,17950,17950,18012,18174,18149,17817,17668,17696,18147,62,162,-25,-332,-149,28,451
50,4,8,35,029,New Mexico,Luna County,25095,25095,25108,25135,24983,24686,24540,24476,24450,13,27,-152,-297,-146,-64,-26
50,4,8,35,031,New Mexico,McKinley County,71492,71488,71743,73488,72691,73270,74044,76800,74923,255,1745,-797,579,774,2756,-1877
50,4,8,35,033,New Mexico,Mora County,4881,4881,4884,4781,4675,4665,4571,4577,4504,3,-103,-106,-10,-94,6,-73
50,4,8,35,035,New Mexico,Otero County,63797,63799,64356,65494,66016,65813,64994,64430,65410,557,1138,522,-203,-819,-564,980
50,4,8,35,037,New Mexico,Quay County,9041,9041,9064,9082,8816,8687,8454,8452,8365,23,18,-266,-129,-233,-2,-87
50,4,8,35,039,New Mexico,Rio Arriba County,40246,40244,40310,40313,40254,40058,39742,39526,40040,66,3,-59,-196,-316,-216,514
50,4,8,35,041,New Mexico,Roosevelt County,19846,19840,20007,20461,20341,19996,19599,19074,19082,167,454,-120,-345,-397,-525,8
50,4,8,35,043,New Mexico,Sandoval County,131561,131578,132370,134246,135383,136482,137540,139157,142025,792,1876,1137,1099,1058,1617,2868
50,4,8,35,045,New Mexico,San Juan County,130044,130045,130135,127991,128331,126518,124055,118701,115079,90,-2144,340,-1813,-2463,-5354,-3622
50,4,8,35,047,New Mexico,San Miguel County,29393,29393,29401,29335,29026,28696,28318,27951,27760,8,-66,-309,-330,-378,-367,-191
50,4,8,35,049,New Mexico,Santa Fe County,144170,144172,144465,145378,146157,146754,147329,147708,148651,293,913,779,597,575,379,943
50,4,8,35,051,New Mexico,Sierra County,11988,11994,12030,12026,11881,11561,11315,11261,11191,36,-4,-145,-320,-246,-54,-70
50,4,8,35,053,New Mexico,Socorro County,17866,17860,17803,17817,17524,17525,17320,17222,17027,-57,14,-293,1,-205,-98,-195
50,4,8,35,055,New Mexico,Taos County,32937,32940,32904,32931,32817,32991,33046,32887,33065,-36,27,-114,174,55,-159,178
50,4,8,35,057,New Mexico,Torrance County,16383,16381,16379,16400,16074,15681,15514,15422,15302,-2,21,-326,-393,-167,-92,-120
50,4,8,35,059,New Mexico,Union County,4549,4554,4547,4438,4432,4372,4271,4201,4183,-7,-109,-6,-60,-101,-70,-18
50,4,8,35,061,New Mexico,Valencia County,76569,76574,76781,76877,76639,76288,75775,75636,75626,207,96,-238,-351,-513,-139,-10
40,1,2,36,000,New York,New York,19378102,19378110,19402640,19519529,19602769,19673546,19718515,19747183,19745289,24530,116889,83240,70777,44969,28668,-1894
